Function,testNum,clockTime,x_opt,f_opt,Distance,iterNum
f2,100,0.0026578903198242188,1.6080576966270361,-3.0471848018716488,1.5198128351379125e-05,12
f2,100,0.0008349418640136719,1.6082064973694175,-3.0471857727684499,1.4227231550201225e-05,10
f2,100,0.001964092254638672,1.6104362487591082,-3.04718706965257,1.2930347430106792e-05,14
f2,100,0.0011761188507080078,1.6082143818066539,-3.0471858211284264,1.4178871573733431e-05,12
f2,100,0.001302957534790039,1.6081820887913887,-3.0471856210878885,1.4378912111645548e-05,12
f2,100,0.0034580230712890625,1.6101248728488229,-3.047188382113772,1.161788622816573e-05,14
f2,100,0.0012509822845458984,1.6108375354737081,-3.0471846625232502,1.5337476749976986e-05,10
f2,100,0.0033829212188720703,1.609663711351931,-3.0471894346980299,1.0565301970189012e-05,14
f2,100,0.003381967544555664,1.6085874179180957,-3.0471877543307526,1.2245669247512581e-05,14
f2,100,0.0009129047393798828,1.6096133369198773,-3.0471894852316286,1.0514768371550076e-05,10
f2,100,0.0019350051879882812,1.6083766954768546,-3.0471867477125976,1.3252287402565344e-05,14
f2,100,0.0018270015716552734,1.6100132987983884,-3.0471887343380644,1.1265661935766502e-05,14
f2,100,0.001219034194946289,1.609137187545703,-3.047189336104517,1.0663895483098429e-05,10
f2,100,0.0018198490142822266,1.6086778428168791,-3.0471881182717899,1.1881728210205722e-05,14
f2,100,0.001847982406616211,1.6111006641248389,-3.0471826464800449,1.7353519955243257e-05,14
f2,100,0.0017321109771728516,1.6093921006130503,-3.0471895569237759,1.0443076224220249e-05,14
f2,100,0.0019550323486328125,1.608673336165678,-3.0471881011007165,1.1898899283657727e-05,14
f2,100,0.0015478134155273438,1.6078992595078174,-3.0471836465728392,1.6353427160886724e-05,12
f2,100,0.0020551681518554688,1.6087342554476911,-3.0471883246279017,1.167537209845193e-05,16
f2,100,0.0020558834075927734,1.610601174459221,-3.0471861779120211,1.3822087979065145e-05,14
f2,100,0.003787994384765625,1.6086528024589184,-3.0471880215795242,1.1978420475955431e-05,16
f2,100,0.004567146301269531,1.6105986170756381,-3.0471861927788435,1.380722115662536e-05,16
f2,100,0.0018010139465332031,1.6106640034094415,-3.0471858023863474,1.419761365273331e-05,14
f2,100,0.0022439956665039062,1.6091412306148549,-3.0471893421420075,1.0657857992590891e-05,12
f2,100,0.001271963119506836,1.6099671308610712,-3.0471888618666112,1.1138133388932658e-05,14
f2,100,0.0010960102081298828,1.6104809535282896,-3.0471868413878118,1.3158612188313157e-05,16
f2,100,0.0004830360412597656,1.6090006406568891,-3.0471890842236506,1.0915776349484929e-05,10
f2,100,0.0005679130554199219,1.6082675143634049,-3.0471861389270423,1.3861072957865872e-05,14
f2,100,0.0012118816375732422,1.6104881576198498,-3.0471868036675103,1.3196332489862073e-05,12
f2,100,0.0005750656127929688,1.6096834220112255,-3.0471894114707894,1.0588529210764364e-05,14
f2,100,0.00047206878662109375,1.6072593585778716,-3.047177705539907,2.2294460093164048e-05,10
f2,100,0.0007040500640869141,1.6091988732019156,-3.047189419332498,1.0580667502146923e-05,12
f2,100,0.0006339550018310547,1.6103697453160537,-3.0471873907147762,1.2609285223952327e-05,14
f2,100,0.0005869865417480469,1.6076191689535826,-3.0471812976120125,1.8702387987623581e-05,14
f2,100,0.0006229877471923828,1.6099184501330872,-3.0471889847868203,1.1015213179810246e-05,14
f2,100,0.0005700588226318359,1.6110497682196998,-3.0471830634816381,1.6936518361987396e-05,14
f2,100,0.0004649162292480469,1.606745752206068,-3.0471714591028647,2.8540897135442833e-05,10
f2,100,0.0005519390106201172,1.6089445247739813,-3.0471889536921211,1.1046307879070127e-05,14
f2,100,0.0007250308990478516,1.6095167109020538,-3.0471895466470977,1.0453352902395352e-05,16
f2,100,0.0005049705505371094,1.6077359316953339,-3.0471823244311604,1.7675568839692346e-05,12
f2,100,0.0006458759307861328,1.6075658390493919,-3.0471808059885328,1.9194011467327243e-05,14
f2,100,0.0006020069122314453,1.6099298302427203,-3.0471889571134678,1.1042886532308671e-05,14
f2,100,0.0005488395690917969,1.6090907855934913,-3.0471892609627469,1.0739037253237882e-05,12
f2,100,0.0010631084442138672,1.6110394558193548,-3.0471831463928734,1.6853607126776637e-05,16
f2,100,0.0006968975067138672,1.6103656321605806,-3.0471874098452405,1.2590154759628547e-05,12
f2,100,0.0005481243133544922,1.608260304391087,-3.047186096629229,1.3903370771117807e-05,12
f2,100,0.00046706199645996094,1.6092804911737275,-3.0471895002201199,1.0499779880213111e-05,10
f2,100,0.0005750656127929688,1.6087634899665859,-3.047188425311929,1.1574688071114281e-05,14
f2,100,0.0005371570587158203,1.6087149879052149,-3.0471882559356045,1.1744064395635689e-05,12
f2,100,0.0006210803985595703,1.6099662961353376,-3.0471888640742133,1.1135925786831535e-05,16
f2,100,0.0005419254302978516,1.611642422477892,-3.0471774035762307,2.2596423769449814e-05,12
f2,100,0.0006220340728759766,1.609195186366656,-3.047189414892558,1.0585107442118158e-05,14
f2,100,0.000698089599609375,1.6096475981738041,-3.047189452242546,1.0547757454126838e-05,16
f2,100,0.0005559921264648438,1.6078559220243889,-3.0471833087344216,1.6691265578572256e-05,14
f2,100,0.0006949901580810547,1.6096564119055801,-3.0471894428067605,1.0557193239613127e-05,16
f2,100,0.0006208419799804688,1.6105785446573253,-3.0471863083288033,1.3691671196802702e-05,16
f2,100,0.0005400180816650391,1.6107641138638233,-3.0471851632004965,1.4836799503648024e-05,12
f2,100,0.0006020069122314453,1.6082390872708465,-3.0471859706514168,1.402934858329985e-05,8
f2,100,0.000865936279296875,1.6095502597931477,-3.0471895306144985,1.0469385501643558e-05,12
f2,100,0.0007839202880859375,1.6095224511329871,-3.0471895443030199,1.0455696980216089e-05,14
f2,100,0.0007460117340087891,1.6085609094446582,-3.0471876398968814,1.236010311878033e-05,16
f2,100,0.0005719661712646484,1.6087143716126593,-3.0471882537077963,1.1746292203795861e-05,12
f2,100,0.0006759166717529297,1.6120239555984193,-3.047172828701,2.7171299000094962e-05,14
f2,100,0.0006608963012695312,1.6090346449862829,-3.0471891556635615,1.0844336438609048e-05,14
f2,100,0.0006661415100097656,1.6089400989784219,-3.0471889427277041,1.1057272296000065e-05,14
f2,100,0.00044989585876464844,1.6069583387572903,-3.0471742041528573,2.5795847142795481e-05,10
f2,100,0.0006160736083984375,1.6091945293352266,-3.0471894140941833,1.0585905816817842e-05,14
f2,100,0.0006189346313476562,1.6112638642241488,-3.047181221845082,1.8778154918130952e-05,14
f2,100,0.0005490779876708984,1.608893815747481,-3.0471888222017025,1.1177798297623553e-05,12
f2,100,0.0004839897155761719,1.6077321921042151,-3.047182292599766,1.7707400234101556e-05,12
f2,100,0.0006949901580810547,1.6086657001455618,-3.047188071774614,1.1928225386093061e-05,16
f2,100,0.0005459785461425781,1.6097572797197646,-3.0471893071546976,1.0692845302529008e-05,14
f2,100,0.0005400180816650391,1.6081663798402877,-3.0471855218952877,1.4478104712445372e-05,12
f2,100,0.0006220340728759766,1.6091040281240665,-3.0471892835046868,1.0716495313367602e-05,16
f2,100,0.00029015541076660156,1.6083925472166496,-3.0471868311511274,1.3168848872702199e-05,6
f2,100,0.0005838871002197266,1.6091496832396313,-3.0471893545002837,1.0645499716410711e-05,14
f2,100,0.0005450248718261719,1.6120255284804803,-3.0471728083307745,2.7191669225601345e-05,12
f2,100,0.0004818439483642578,1.6096056378089987,-3.0471894918370666,1.0508162933575704e-05,12
f2,100,0.0006999969482421875,1.6109450632764586,-3.0471838805573563,1.6119442643791615e-05,16
f2,100,0.00048089027404785156,1.610576125601173,-3.0471863221182955,1.3677881704587946e-05,12
f2,100,0.0006160736083984375,1.6108906712740927,-3.0471842833439053,1.5716656094788561e-05,14
f2,100,0.0004830360412597656,1.6082653892766763,-3.0471861264870537,1.3873512946460664e-05,12
f2,100,0.0006899833679199219,1.6088105927296337,-3.0471885785511654,1.1421448834703085e-05,16
f2,100,0.0004050731658935547,1.6066967128230192,-3.0471707938853552,2.9206114644964032e-05,10
f2,100,0.0005218982696533203,1.6092432036668867,-3.0471894673978941,1.0532602106039235e-05,12
f2,100,0.0005700588226318359,1.6102312772413891,-3.0471879881849881,1.2011815011980786e-05,14
f2,100,0.0004520416259765625,1.6121445668161023,-3.0471712306903811,2.8769309619036676e-05,10
f2,100,0.0004210472106933594,1.611175550410076,-3.0471820093320972,1.799066790297843e-05,10
f2,100,0.0004508495330810547,1.6093759333475552,-3.0471895525671835,1.0447432816640401e-05,10
f2,100,0.0005669593811035156,1.609948482270197,-3.0471889103556808,1.1089644319284275e-05,14
f2,100,0.0005309581756591797,1.6097227486187653,-3.0471893593221129,1.0640677887252536e-05,12
f2,100,0.0005469322204589844,1.6096510560280126,-3.0471894485869537,1.0551413046400171e-05,14
f2,100,0.0005459785461425781,1.6109279368345728,-3.0471840089809303,1.5991019069794277e-05,12
f2,100,0.0003349781036376953,1.6081379816972947,-3.0471853394506478,1.4660549352285557e-05,8
f2,100,0.0006160736083984375,1.6092453713588108,-3.0471894694962849,1.0530503715244777e-05,14
f2,100,0.0005669593811035156,1.6122126289458962,-3.0471702967266054,2.9703273394687812e-05,14
f2,100,0.0006971359252929688,1.6080706136739016,-3.0471848905351706,1.5109464829521357e-05,16
f2,100,0.00048613548278808594,1.6100232712822058,-3.0471887053908837,1.1294609116418997e-05,12
f2,100,0.00045800209045410156,1.6104075853883035,-3.0471872107464311,1.2789253569067682e-05,10
f2,100,0.0005772113800048828,1.6071747670691856,-3.0471767672572154,2.3232742784706772e-05,14
