Function,testNum,clockTime,x_opt,f_opt,Distance,iterNum
f1,100,0.0004398822784423828,1.0022378461377803,5.0079553364223983e-06,5.0079553364223983e-06,10
f1,100,0.000762939453125,0.99852073754999982,2.1882173959486551e-06,2.1882173959486551e-06,14
f1,100,0.0006930828094482422,1.0014402820146939,2.0744122819493782e-06,2.0744122819493782e-06,12
f1,100,0.0003941059112548828,1.0038804658110527,1.5058014910751538e-05,1.5058014910751538e-05,10
f1,100,0.0008080005645751953,1.0011801700476053,1.3928013413710971e-06,1.3928013413710971e-06,12
f1,100,0.0005381107330322266,1.0017241616925414,2.9727335419948986e-06,2.9727335419948986e-06,12
f1,100,0.0005900859832763672,0.99995632781270083,1.9072599055647288e-09,1.9072599055647288e-09,12
f1,100,0.0004980564117431641,0.99949918388457482,2.5081678145522091e-07,2.5081678145522091e-07,12
f1,100,0.001280069351196289,0.99816514891049457,3.366678520633215e-06,3.366678520633215e-06,14
f1,100,0.0005409717559814453,1.0001726131107249,2.9795286016209843e-08,2.9795286016209843e-08,14
f1,100,0.0005381107330322266,1.0024839720388037,6.1701170894767898e-06,6.1701170894767898e-06,12
f1,100,0.0010669231414794922,1.0001246382447735,1.5534691977237003e-08,1.5534691977237003e-08,12
f1,100,0.0006101131439208984,1.0020704462118086,4.286747516069056e-06,4.286747516069056e-06,14
f1,100,0.0008838176727294922,0.99931547161778556,4.6857910607212006e-07,4.6857910607212006e-07,14
f1,100,0.0005991458892822266,0.99788866399942611,4.4577397073641833e-06,4.4577397073641833e-06,14
f1,100,0.0008559226989746094,0.99956128725432247,1.9246887317247996e-07,1.9246887317247996e-07,12
f1,100,0.0012459754943847656,1.0009228936972387,8.5173277630801181e-07,8.5173277630801181e-07,14
f1,100,0.005724906921386719,0.99869562866143347,1.7013845888813606e-06,1.7013845888813606e-06,12
f1,100,0.0008449554443359375,1.0020290780628998,4.1171577853660324e-06,4.1171577853660324e-06,10
f1,100,0.0012290477752685547,1.0019519251404785,3.8100117540906808e-06,3.8100117540906808e-06,14
f1,100,0.0007610321044921875,0.99825030748411914,3.0614239001636179e-06,3.0614239001636179e-06,14
f1,100,0.000990152359008789,0.99892818418692642,1.1487891371508852e-06,1.1487891371508852e-06,14
f1,100,0.0005981922149658203,1.0004531444934419,2.0533993194682409e-07,2.0533993194682409e-07,14
f1,100,0.00044918060302734375,0.99871030186274556,1.6633212852612544e-06,1.6633212852612544e-06,12
f1,100,0.0005130767822265625,0.99632268695152137,1.3522631256535078e-05,1.3522631256535078e-05,12
f1,100,0.0005459785461425781,1.0007545606759201,5.6936181369593442e-07,5.6936181369593442e-07,12
f1,100,0.000637054443359375,1.0011798911076126,1.3921430257468614e-06,1.3921430257468614e-06,14
f1,100,0.0006399154663085938,0.99609408513957409,1.5256170896926768e-05,1.5256170896926768e-05,14
f1,100,0.0006449222564697266,1.0006788240189184,4.6080204874066055e-07,4.6080204874066055e-07,14
f1,100,0.0008590221405029297,1.0006861395778026,4.707875203013856e-07,4.707875203013856e-07,14
