Function,testNum,clockTime,x_opt,f_opt,Distance,iterNum
f1,100,0.0008308887481689453,1.0028774377623495,8.2796480762592495e-06,8.2796480762592495e-06,12
f1,100,0.0005950927734375,1.0008485456984388,7.2002980244789683e-07,7.2002980244789683e-07,14
f1,100,0.0005030632019042969,1.0006285787280249,3.9511121729951526e-07,3.9511121729951526e-07,10
f1,100,0.0003771781921386719,1.0027607322676397,7.6216426536657167e-06,7.6216426536657167e-06,8
f1,100,0.0014638900756835938,1.0001948320297285,3.7959519749719561e-08,3.7959519749719561e-08,14
f1,100,0.0013599395751953125,1.0023898986636746,5.711615622683297e-06,5.711615622683297e-06,14
f1,100,0.0009541511535644531,1.002242427965865,5.0284831820679443e-06,5.0284831820679443e-06,10
f1,100,0.0005919933319091797,1.0004221211008923,1.7818622377596682e-07,1.7818622377596682e-07,14
f1,100,0.0012378692626953125,0.99821344159250724,3.1917909434353575e-06,3.1917909434353575e-06,12
f1,100,0.0007588863372802734,1.0018092276188657,3.2733045769450797e-06,3.2733045769450797e-06,12
f1,100,0.0005090236663818359,0.99764632872540737,5.5397684688429649e-06,5.5397684688429649e-06,10
f1,100,0.0004010200500488281,1.0005784841550893,3.3464391768767143e-07,3.3464391768767143e-07,8
f1,100,0.000308990478515625,1.0007184168919168,5.1612283069601972e-07,5.1612283069601972e-07,6
f1,100,0.0005490779876708984,1.0013276795143815,1.7627328929847863e-06,1.7627328929847863e-06,12
f1,100,0.0008618831634521484,0.99816464247262648,3.3685372532454849e-06,3.3685372532454849e-06,14
f1,100,0.0008530616760253906,0.99911766187526796,7.7852056634686306e-07,7.7852056634686306e-07,8
f1,100,0.0008859634399414062,1.0014427753072015,2.0816005870116783e-06,2.0816005870116783e-06,12
f1,100,0.00047707557678222656,1.0001292456599356,1.6704440719550462e-08,1.6704440719550462e-08,10
f1,100,0.0005881786346435547,0.9979696519558523,4.1223131803658219e-06,4.1223131803658219e-06,12
f1,100,0.0010647773742675781,1.0007713198685024,5.9493433957058528e-07,5.9493433957058528e-07,12
f1,100,0.0006680488586425781,1.000547049873012,2.9926356348575212e-07,2.9926356348575212e-07,14
f1,100,0.0005121231079101562,1.0027848377857209,7.7553214927750247e-06,7.7553214927750247e-06,12
f1,100,0.00047397613525390625,0.99992601404469306,5.4739215382682005e-09,5.4739215382682005e-09,10
f1,100,0.0003719329833984375,1.0018032703503883,3.2517839565482376e-06,3.2517839565482376e-06,8
f1,100,0.0014030933380126953,0.99825274651555884,3.0528947388974714e-06,3.0528947388974714e-06,14
f1,100,0.0006289482116699219,1.000862817099432,7.4445334696804366e-07,7.4445334696804366e-07,14
f1,100,0.0003979206085205078,0.9991127759717553,7.8716647633481074e-07,7.8716647633481074e-07,8
f1,100,0.00045108795166015625,1.0007325386536581,5.3661287902073695e-07,5.3661287902073695e-07,10
f1,100,0.0006678104400634766,1.0034849480903603,1.214486319245367e-05,1.214486319245367e-05,14
