Function,testNum,clockTime,x_opt,f_opt,Distance,iterNum
f1,100,0.0009548664093017578,0.99909632107655466,8.1663559670097641e-07,8.1663559670097641e-07,16
f1,100,0.0006608963012695312,0.9987280268316272,1.6179157410478595e-06,1.6179157410478595e-06,16
f1,100,0.0013489723205566406,0.99987627789655542,1.5307158873767435e-08,1.5307158873767435e-08,16
f1,100,0.0013091564178466797,1.0017275293823387,2.9843577669108612e-06,2.9843577669108612e-06,16
f1,100,0.0006082057952880859,0.99672080454891843,1.0753122806406168e-05,1.0753122806406168e-05,14
f1,100,0.0006308555603027344,1.0006490590864865,4.2127769783739666e-07,4.2127769783739666e-07,16
f1,100,0.0010139942169189453,0.99923765959665278,5.8116289058940396e-07,5.8116289058940396e-07,14
f1,100,0.0009100437164306641,1.002000738815602,4.0029558081577932e-06,4.0029558081577932e-06,16
f1,100,0.0006420612335205078,0.99863933292774609,1.8514148815151898e-06,1.8514148815151898e-06,16
f1,100,0.0005860328674316406,0.99834622533861284,2.734970630635658e-06,2.734970630635658e-06,14
f1,100,0.0006380081176757812,1.0007012847334043,4.9180027739126331e-07,4.9180027739126331e-07,16
f1,100,0.0005130767822265625,1.0026958291018837,7.2674945466033591e-06,7.2674945466033591e-06,14
f1,100,0.00055694580078125,1.002952823433674,8.7191662303531814e-06,8.7191662303531814e-06,14
f1,100,0.0006480216979980469,1.0010769637745069,1.1598509717103411e-06,1.1598509717103411e-06,16
f1,100,0.0007381439208984375,1.0033717145000112,1.1368458669558379e-05,1.1368458669558379e-05,14
f1,100,0.0005679130554199219,1.0001399169208969,1.9576744669791424e-08,1.9576744669791424e-08,16
f1,100,0.0006570816040039062,0.9992396906109996,5.7807036701884584e-07,5.7807036701884584e-07,16
f1,100,0.0006089210510253906,1.0015526973858782,2.4108691720758912e-06,2.4108691720758912e-06,16
f1,100,0.0013990402221679688,0.99817312623955834,3.3374677366193595e-06,3.3374677366193595e-06,14
f1,100,0.0006020069122314453,0.996418714925976,1.2825602781374457e-05,1.2825602781374457e-05,14
f1,100,0.0006260871887207031,0.99836478666098039,2.6739226640648539e-06,2.6739226640648539e-06,16
f1,100,0.00061798095703125,0.99986126348291027,1.924782122575408e-08,1.924782122575408e-08,16
f1,100,0.0006191730499267578,1.001471585344019,2.165563424805228e-06,2.165563424805228e-06,16
f1,100,0.0011219978332519531,0.99862288039647962,1.8964584024283582e-06,1.8964584024283582e-06,16
f1,100,0.0005581378936767578,0.99726599755246603,7.4747693831200834e-06,7.4747693831200834e-06,14
f1,100,0.0004949569702148438,1.0033724909230024,1.1373695025795882e-05,1.1373695025795882e-05,14
f1,100,0.0005660057067871094,0.99743146765800617,6.5973583918133016e-06,6.5973583918133016e-06,14
f1,100,0.0005571842193603516,1.0017159851249873,2.944604949206564e-06,2.944604949206564e-06,16
f1,100,0.0007660388946533203,0.99907928741759766,8.4771165942409965e-07,8.4771165942409965e-07,16
f1,100,0.001569986343383789,0.99890802605633677,1.192407093619785e-06,1.192407093619785e-06,16
f1,100,0.0006468296051025391,0.99924180957768516,5.7485271653945347e-07,5.7485271653945347e-07,16
f1,100,0.0005121231079101562,0.99707295749450575,8.5675778289662219e-06,8.5675778289662219e-06,14
f1,100,0.0008008480072021484,0.99995748204929757,1.8077761509971424e-09,1.8077761509971424e-09,16
f1,100,0.0005841255187988281,1.0020412164766688,4.1665647045885379e-06,4.1665647045885379e-06,14
f1,100,0.0008990764617919922,1.0016684792037189,2.7838228533472176e-06,2.7838228533472176e-06,16
f1,100,0.0006740093231201172,0.99877672862784617,1.4963928499645007e-06,1.4963928499645007e-06,14
f1,100,0.00080108642578125,0.99830341873135797,2.8783880010596619e-06,2.8783880010596619e-06,16
f1,100,0.0005540847778320312,1.002174559675481,4.7287097821868684e-06,4.7287097821868684e-06,16
f1,100,0.0008199214935302734,0.99921250973213516,6.2014092194750958e-07,6.2014092194750958e-07,16
f1,100,0.0005860328674316406,1.001309706426275,1.7153309230799607e-06,1.7153309230799607e-06,16
f1,100,0.0009410381317138672,1.0014974752490766,2.2424321215464005e-06,2.2424321215464005e-06,16
f1,100,0.0011150836944580078,0.99757809411070686,5.8656281366475937e-06,5.8656281366475937e-06,16
f1,100,0.0006740093231201172,1.0009997767111347,9.9955347221403201e-07,9.9955347221403201e-07,16
f1,100,0.0005719661712646484,1.0020285084242029,4.1148464271500984e-06,4.1148464271500984e-06,14
f1,100,0.0010838508605957031,0.99916273776045195,7.0100805782402631e-07,7.0100805782402631e-07,14
f1,100,0.0006039142608642578,1.0021495380502139,4.6205138293231585e-06,4.6205138293231585e-06,16
f1,100,0.0007140636444091797,0.99759809200817529,5.7691620012345624e-06,5.7691620012345624e-06,16
f1,100,0.000579833984375,0.99839989232540249,2.5603445703570316e-06,2.5603445703570316e-06,16
f1,100,0.0006089210510253906,0.99736143956371703,6.9620011758919631e-06,6.9620011758919631e-06,14
f1,100,0.0006198883056640625,1.0000525413724777,2.7605957519938329e-09,2.7605957519938329e-09,16
f1,100,0.0017910003662109375,1.000178372718846,3.1816826728814362e-08,3.1816826728814362e-08,16
f1,100,0.0010378360748291016,1.0007102821100844,5.0450067590190883e-07,5.0450067590190883e-07,16
f1,100,0.0005769729614257812,0.99759930016941767,5.7633596765027661e-06,5.7633596765027661e-06,14
f1,100,0.0005729198455810547,1.0020577179891474,4.234203322850405e-06,4.234203322850405e-06,16
f1,100,0.0009119510650634766,1.0014395730227996,2.0723704878822247e-06,2.0723704878822247e-06,16
f1,100,0.0005018711090087891,1.003544109758866,1.2560713982923133e-05,1.2560713982923133e-05,14
f1,100,0.00061798095703125,0.99864843534267067,1.8267270229799237e-06,1.8267270229799237e-06,16
f1,100,0.0006220340728759766,1.000336082513734,1.1295145596612599e-07,1.1295145596612599e-07,16
f1,100,0.0006420612335205078,0.99779988883008752,4.8404891599407307e-06,4.8404891599407307e-06,16
f1,100,0.0005919933319091797,0.99900129410986327,9.9741345493953304e-07,9.9741345493953304e-07,16
f1,100,0.0009229183197021484,1.0034463569780214,1.1877376419944241e-05,1.1877376419944241e-05,14
f1,100,0.0005929470062255859,1.0018428613788668,3.3961380616620573e-06,3.3961380616620573e-06,16
f1,100,0.0006949901580810547,0.99896479818011596,1.0716428079371454e-06,1.0716428079371454e-06,16
f1,100,0.0006580352783203125,1.0035971921377675,1.2939791276034285e-05,1.2939791276034285e-05,14
f1,100,0.0006320476531982422,0.99951666008840689,2.3361747014671863e-07,2.3361747014671863e-07,16
f1,100,0.000701904296875,1.0000106096056967,1.1256373610990522e-10,1.1256373610990522e-10,16
f1,100,0.0008318424224853516,1.0015522060280166,2.4093435533334429e-06,2.4093435533334429e-06,16
f1,100,0.0004980564117431641,0.99705257781296419,8.6872975486596005e-06,8.6872975486596005e-06,14
