Function,testNum,clockTime,x_opt,f_opt,Distance,iterNum
f2,100,0.0006060600280761719,1.6092702356278097,-3.0471894918856517,1.050811434843979e-05,12
f2,100,0.0006120204925537109,1.6090740219897399,-3.0471892311700133,1.0768829986851358e-05,14
f2,100,0.0005860328674316406,1.6082596650690226,-3.0471860928660695,1.3907133930679549e-05,12
f2,100,0.0005350112915039062,1.6083837498853983,-3.047186784999754,1.321500024609179e-05,12
f2,100,0.00043082237243652344,1.6086061798280613,-3.047187833202063,1.2166797937140927e-05,8
f2,100,0.0006289482116699219,1.6096585000244246,-3.0471894405143454,1.0559485654759726e-05,14
f2,100,0.0008950233459472656,1.6100305933527852,-3.0471886838203055,1.1316179694631501e-05,14
f2,100,0.0009188652038574219,1.6087418903870647,-3.0471883513347171,1.1648665283026105e-05,14
f2,100,0.0007040500640869141,1.6108400450642488,-3.0471846449327833,1.5355067216837881e-05,14
f2,100,0.0007879734039306641,1.611105309715507,-3.047182607771556,1.7392228444101931e-05,14
f2,100,0.0011758804321289062,1.6094043263638786,-3.0471895593504748,1.0440649525378376e-05,10
f2,100,0.0018620491027832031,1.6099885090173516,-3.0471888041398918,1.1195860108337286e-05,12
f2,100,0.027781963348388672,1.6107308676577698,-3.0471853810356642,1.4618964335966211e-05,14
f2,100,0.0029070377349853516,1.6069365394479431,-3.047173933037608,2.6066962392157222e-05,10
f2,100,0.0011489391326904297,1.6102575697066359,-3.0471878821164005,1.2117883599671586e-05,12
f2,100,0.0012450218200683594,1.6084297683747741,-3.0471870221380364,1.2977861963747728e-05,12
f2,100,0.0005140304565429688,1.6086705295279886,-3.0471880903556956,1.1909644304530786e-05,10
f2,100,0.0008068084716796875,1.6099323357290647,-3.0471889509337835,1.1049066216628489e-05,14
f2,100,0.0011260509490966797,1.6097364840985735,-3.0471893392857226,1.0660714277577199e-05,14
f2,100,0.000537872314453125,1.6103655852038017,-3.0471874100631506,1.2589936849494165e-05,12
f2,100,0.000804901123046875,1.6091875804713573,-3.0471894055183455,1.0594481654635501e-05,14
f2,100,0.0007431507110595703,1.6089763712059304,-3.0471890297016619,1.0970298338186524e-05,14
f2,100,0.0008120536804199219,1.6097136430962626,-3.0471893720845378,1.0627915462357862e-05,14
f2,100,0.0006120204925537109,1.608165720730107,-3.047185517706466,1.4482293534179291e-05,14
f2,100,0.0013489723205566406,1.6099849010069214,-3.0471888140428556,1.1185957144554948e-05,14
f2,100,0.0005350112915039062,1.6094710031896438,-3.0471895594329768,1.0440567023373148e-05,12
f2,100,0.0005829334259033203,1.6084924880800551,-3.0471873283065172,1.267169348295738e-05,12
f2,100,0.0006110668182373047,1.6100848429452395,-3.0471885156471226,1.148435287756655e-05,14
f2,100,0.0007879734039306641,1.6093488139272611,-3.0471895423247322,1.0457675267971922e-05,14
f2,100,0.0005400180816650391,1.6085323826745552,-3.0471875128287644,1.2487171235697758e-05,12
f2,100,0.0005970001220703125,1.6118390751448541,-3.047175136670913,2.4863329087132513e-05,12
f2,100,0.0005967617034912109,1.6085090169757355,-3.0471874057213277,1.2594278672395376e-05,14
f2,100,0.0006649494171142578,1.6081109159743452,-3.047185161818124,1.4838181876086765e-05,14
f2,100,0.0005321502685546875,1.6065917045122626,-3.0471693291220383,3.0670877961824772e-05,12
f2,100,0.000698089599609375,1.6087281335641188,-3.0471883030033187,1.1696996681465066e-05,14
f2,100,0.0006220340728759766,1.6102769656214269,-3.0471878016525187,1.2198347481451322e-05,14
f2,100,0.0006799697875976562,1.6065845354579089,-3.0471692271158721,3.0772884128005273e-05,10
f2,100,0.0005950927734375,1.6100138782394087,-3.0471887326697331,1.1267330267017428e-05,14
f2,100,0.0006861686706542969,1.6104573800547408,-3.0471869630017467,1.3036998253390664e-05,14
f2,100,0.0012879371643066406,1.60924326146013,-3.0471894674541442,1.0532545855923559e-05,14
f2,100,0.001984119415283203,1.6075588413174404,-3.0471807404262758,1.9259573724283996e-05,14
f2,100,0.0007359981536865234,1.6099203636139534,-3.0471889801790599,1.1019820940205705e-05,12
f2,100,0.001194000244140625,1.6087038297136658,-3.0471882153064911,1.1784693509042654e-05,14
f2,100,0.0005280971527099609,1.6104660256754655,-3.0471869187225664,1.3081277433713012e-05,12
f2,100,0.0006601810455322266,1.6099613522125935,-3.0471888770779687,1.112292203142573e-05,14
f2,100,0.0005979537963867188,1.6104706426702378,-3.0471868949230476,1.3105076952513173e-05,14
f2,100,0.00042700767517089844,1.608223780886584,-3.0471858783729884,1.4121627011753901e-05,8
f2,100,0.0004711151123046875,1.6100602546656284,-3.0471885936949716,1.1406305028494046e-05,10
f2,100,0.0008020401000976562,1.6109700600844978,-3.047183690481063,1.6309518937163148e-05,12
f2,100,0.0007181167602539062,1.61049086558261,-3.0471867894215645,1.3210578435618459e-05,14
f2,100,0.0006909370422363281,1.6098112966916751,-3.0471892135876093,1.0786412390828559e-05,14
f2,100,0.0024061203002929688,1.6092418794098935,-3.0471894661044141,1.0533895586029018e-05,14
f2,100,0.0006871223449707031,1.6097418408801505,-3.0471893312158542,1.0668784145906329e-05,14
f2,100,0.0005409717559814453,1.6101625227481091,-3.0471882492031233,1.1750796876874858e-05,12
f2,100,0.0004367828369140625,1.6104583822937539,-3.0471869578878774,1.3042112122718663e-05,8
f2,100,0.0006110668182373047,1.607568730584835,-3.0471808330081815,1.9166991818586609e-05,14
f2,100,0.0007581710815429688,1.6075700057953173,-3.0471808449109954,1.9155089004740944e-05,16
f2,100,0.0005919933319091797,1.6088199460648678,-3.047188607661047,1.1392338953086778e-05,14
f2,100,0.0013527870178222656,1.6070611350449289,-3.0471754506757831,2.4549324217026935e-05,12
f2,100,0.0017299652099609375,1.6101093753261653,-3.0471884347621394,1.1565237860722277e-05,12
f2,100,0.0008218288421630859,1.6076796811539089,-3.0471818382548896,1.8161745110489846e-05,12
f2,100,0.00046706199645996094,1.6098700720566703,-3.0471890951983882,1.0904801611921755e-05,10
f2,100,0.0005199909210205078,1.611804170714733,-3.0471755531774232,2.444682257696229e-05,10
f2,100,0.0005269050598144531,1.6102279820828067,-3.0471880012343213,1.1998765678811196e-05,12
f2,100,0.0005209445953369141,1.6080656978439765,-3.0471848568907633,1.5143109236781527e-05,10
f2,100,0.0006949901580810547,1.6096686998670566,-3.0471894290031605,1.0570996839653901e-05,14
f2,100,0.0006740093231201172,1.6086366237481959,-3.0471879574402534,1.2042559746738846e-05,14
f2,100,0.0006198883056640625,1.6087711201861707,-3.0471884508877602,1.1549112239883641e-05,14
f2,100,0.0006818771362304688,1.610277253990166,-3.0471878004420212,1.2199557978931352e-05,14
f2,100,0.0006139278411865234,1.6093085226605703,-3.0471895203180228,1.0479681977315636e-05,14
f2,100,0.0005819797515869141,1.608749247053106,-3.0471883767926107,1.1623207389455104e-05,12
f2,100,0.0006098747253417969,1.6079447100335336,-3.0471839908103808,1.6009189619303754e-05,14
f2,100,0.0006840229034423828,1.609023743707658,-3.0471891333903658,1.0866609634341273e-05,14
f2,100,0.000827789306640625,1.6094336616342422,-3.0471895621253289,1.0437874671254121e-05,16
f2,100,0.0006749629974365234,1.6084584494649508,-3.0471871645840789,1.283541592123072e-05,14
f2,100,0.0005178451538085938,1.6096014557918197,-3.0471894953007821,1.0504699218039093e-05,12
f2,100,0.000675201416015625,1.6106760532112854,-3.0471857281068351,1.4271893165052063e-05,14
f2,100,0.0005939006805419922,1.6088840516470082,-3.0471887954076404,1.1204592359703724e-05,14
f2,100,0.000598907470703125,1.6086197297319149,-3.047187889069499,1.2110930501130213e-05,12
f2,100,0.0005321502685546875,1.6102772109210339,-3.0471878006228392,1.2199377160904135e-05,12
f2,100,0.0006811618804931641,1.6110702168792874,-3.0471828975002335,1.7102499766608048e-05,14
f2,100,0.0005290508270263672,1.6105439897493743,-3.0471865025249691,1.3497475030987971e-05,12
f2,100,0.0007359981536865234,1.6121338700383796,-3.0471713753620424,2.8624637957719301e-05,14
f2,100,0.0005261898040771484,1.6084253840362275,-3.0471870000009416,1.2999999058571632e-05,12
f2,100,0.0005919933319091797,1.6121632437816249,-3.0471709767131099,2.9023286890250688e-05,12
f2,100,0.0005939006805419922,1.609579164035341,-3.0471895122881172,1.048771188294495e-05,14
f2,100,0.0005819797515869141,1.6084822856267413,-3.0471872798410917,1.2720158908408052e-05,12
f2,100,0.0006260871887207031,1.6087815181766258,-3.0471884852725859,1.1514727414230208e-05,14
f2,100,0.0005018711090087891,1.6102182666665841,-3.047188039392605,1.1960607395167244e-05,10
f2,100,0.0003840923309326172,1.6104504118101395,-3.0471869984178435,1.300158215666869e-05,8
f2,100,0.0004260540008544922,1.6078871089147562,-3.0471835527984661,1.6447201534042222e-05,8
f2,100,0.0006070137023925781,1.6098869295298319,-3.0471890580541716,1.0941945828513155e-05,14
f2,100,0.0006539821624755859,1.6087527672438577,-3.047188388878646,1.1611121354171416e-05,14
f2,100,0.0005309581756591797,1.6104593973240688,-3.0471869527036173,1.3047296382850959e-05,12
f2,100,0.0006611347198486328,1.6100893633935534,-3.0471885009691935,1.1499030806660926e-05,14
f2,100,0.00045299530029296875,1.6080343651991238,-3.0471846396116851,1.5360388315066587e-05,10
f2,100,0.0004971027374267578,1.6093309562196203,-3.0471895335724426,1.0466427557531688e-05,10
f2,100,0.0005290508270263672,1.6091679436018942,-3.0471893799789722,1.0620021027918369e-05,12
f2,100,0.0006940364837646484,1.6094179015793562,-3.0471895611694224,1.0438830577719216e-05,14
f2,100,0.0005259513854980469,1.6085926960331611,-3.0471877766966644,1.2223303335723301e-05,12
