Function,testNum,clockTime,x_opt,f_opt,Distance,iterNum
f3,100,0.0005719661712646484,1.9851655468518152,5.0000000000106573,1.0657252857981803e-11,6
f3,100,0.0003058910369873047,1.9845429923123026,5.000000000013638,1.3637979634495423e-11,4
f3,100,0.0007498264312744141,2.0144341693356083,5.0000000000090434,9.0434326693866751e-12,8
f3,100,0.0003669261932373047,2.0073760027863594,5.0000000000001608,1.6076029396572267e-13,6
f3,100,0.0003299713134765625,1.9976525539592125,5.0,0.0,6
f3,100,0.0006461143493652344,2.0229031205847825,5.0000000001443334,1.4433343409336885e-10,6
f3,100,0.0006089210510253906,1.9928612365737173,5.0000000000001323,1.3233858453531866e-13,8
f3,100,0.0006649494171142578,2.0035527146993646,5.0000000000000018,1.7763568394002505e-15,6
f3,100,0.00039505958557128906,2.0208338836530992,5.0000000000817755,8.177547528021023e-11,8
f3,100,0.0003581047058105469,2.0019955216848038,5.0,0.0,6
f3,100,0.0003249645233154297,2.0160287869844664,5.0000000000169589,1.6958878745754191e-11,6
f3,100,0.00042891502380371094,2.0234783050758041,5.0000000001674945,1.6749446274388902e-10,8
f3,100,0.0003199577331542969,2.0226263865701859,5.0000000001341807,1.3418066657777672e-10,6
f3,100,0.00048613548278808594,1.9823850844032362,5.000000000029873,2.9872992968194012e-11,8
f3,100,0.0004949569702148438,2.0272015571701454,5.0000000004051,4.0509995358206652e-10,4
f3,100,0.0004429817199707031,2.0237434509362453,5.0000000001791687,1.7916867989242746e-10,8
f3,100,0.0003421306610107422,2.0146576943520564,5.0000000000099174,9.9174002343715983e-12,6
f3,100,0.0008759498596191406,2.0200248216904173,5.0000000000644782,6.4478200556550291e-11,8
f3,100,0.0004451274871826172,2.0170954138829367,5.0000000000249623,2.496225448567202e-11,8
f3,100,0.0005121231079101562,2.0349743386645573,5.0000000018301938,1.8301937743103736e-09,8
f3,100,0.0007669925689697266,2.0253352202676753,5.0000000002644525,2.6445245993045319e-10,10
f3,100,0.00034809112548828125,1.9596715341122197,5.0000000043019979,4.3019978690495009e-09,6
f3,100,0.0005898475646972656,2.0026396194582659,5.0,0.0,8
f3,100,0.00036215782165527344,1.964820749131333,5.0000000018954811,1.8954811054072707e-09,6
f3,100,0.0003859996795654297,2.0170968773400713,5.0000000000249747,2.4974688983547821e-11,8
f3,100,0.0003368854522705078,2.0420602819436304,5.0000000055364717,5.5364717255201867e-09,6
f3,100,0.00035190582275390625,2.0009641166809051,5.0,0.0,6
