Function,testNum,clockTime,x_opt,f_opt,Distance,iterNum
f2,100,0.0006527900695800781,1.608473737185276,-3.0471872388324881,1.2761167512032046e-05,16
f2,100,0.0005958080291748047,1.6115555591214104,-3.0471783431838864,2.1656816113768684e-05,16
f2,100,0.0006890296936035156,1.6106161143494679,-3.0471860904077746,1.3909592225580525e-05,18
f2,100,0.0027990341186523438,1.6100080565165393,-3.0471887493553478,1.1250644652349706e-05,16
f2,100,0.001196146011352539,1.6098176438174496,-3.0471892016350601,1.0798364940001193e-05,18
f2,100,0.0016181468963623047,1.6097897239662435,-3.0471892527058282,1.0747294171942201e-05,16
f2,100,0.0012359619140625,1.6107913985030518,-3.0471849802922186,1.5019707781505076e-05,16
f2,100,0.0006539821624755859,1.6076373098558441,-3.0471814616090844,1.8538390915701086e-05,16
f2,100,0.0007128715515136719,1.6085172831245691,-3.0471874439247788,1.2556075221326068e-05,16
f2,100,0.0005509853363037109,1.6107630857592565,-3.0471851700197412,1.482998025892357e-05,16
f2,100,0.0007159709930419922,1.6090138563879406,-3.0471891126752162,1.0887324783936947e-05,18
f2,100,0.0006089210510253906,1.6101725186391187,-3.047188212724393,1.1787275607133552e-05,18
f2,100,0.0007700920104980469,1.6075559891060403,-3.0471807136335958,1.9286366404358546e-05,16
f2,100,0.0006248950958251953,1.6084332051276189,-3.0471870394235179,1.2960576482257125e-05,16
f2,100,0.0006480216979980469,1.6106141568348504,-3.0471861019367168,1.3898063283335205e-05,16
f2,100,0.0005919933319091797,1.6090658052367921,-3.0471892160540186,1.0783945981529541e-05,16
f2,100,0.0021469593048095703,1.6092345268519805,-3.0471894587632766,1.054123672350471e-05,16
f2,100,0.0015079975128173828,1.6094430973917013,-3.0471895621032932,1.0437896706960714e-05,16
f2,100,0.0011210441589355469,1.6081922870685146,-3.0471856848241989,1.4315175801193902e-05,16
f2,100,0.001127004623413086,1.6086416853708845,-3.0471879776472361,1.2022352763985111e-05,18
f2,100,0.0014100074768066406,1.6106484676894404,-3.047185897081655,1.4102918345137994e-05,16
f2,100,0.001725912094116211,1.6089551044465824,-3.0471889795053961,1.1020494603997122e-05,18
f2,100,0.0023720264434814453,1.6083462100547232,-3.0471865837192498,1.3416280750355725e-05,16
f2,100,0.0016760826110839844,1.6107397584348107,-3.0471853233237365,1.4676676263647437e-05,16
f2,100,0.0017240047454833984,1.6096651969929718,-3.0471894330150402,1.0566984959936576e-05,16
f2,100,0.0025839805603027344,1.6099010499347925,-3.0471890258468477,1.0974153152432109e-05,16
f2,100,0.0016121864318847656,1.6088005884489949,-3.0471885469315376,1.1453068462508043e-05,18
f2,100,0.0015270709991455078,1.6082021610742721,-3.0471857460390366,1.4253960963550583e-05,16
f2,100,0.002079010009765625,1.6083509618051983,-3.0471866095861966,1.3390413803548995e-05,16
f2,100,0.0005648136138916016,1.6093289846213668,-3.0471895325084084,1.0467491591725775e-05,16
f2,100,0.0007700920104980469,1.6099025505277718,-3.0471890223655045,1.0977634495645816e-05,18
f2,100,0.0014050006866455078,1.6089555421352846,-3.04718898056126,1.1019438740156318e-05,16
f2,100,0.0011970996856689453,1.6094633237980176,-3.047189560556145,1.0439443855148056e-05,18
f2,100,0.0007181167602539062,1.6109756059421341,-3.0471836478861265,1.6352113873630003e-05,16
f2,100,0.0006439685821533203,1.6097935025755383,-3.0471892460221586,1.0753977841559959e-05,16
f2,100,0.0008471012115478516,1.6109388003518128,-3.0471839276905932,1.6072309406922614e-05,16
f2,100,0.0013298988342285156,1.6105566380409493,-3.0471864321359359,1.3567864064256696e-05,18
f2,100,0.0014939308166503906,1.6094766005620054,-3.0471895584285251,1.0441571475006128e-05,16
f2,100,0.0006361007690429688,1.6085195890932078,-3.0471874545213229,1.254547867723943e-05,16
