Function,testNum,clockTime,x_opt,f_opt,Distance,iterNum
f3,100,0.0007369518280029297,1.9677902904975992,5.0000000011166597,1.1166596536327233e-09,10
f3,100,0.00026297569274902344,2.0432752347783505,5.0000000065680519,6.5680518801514154e-09,2
f3,100,0.0004911422729492188,1.9623939608824328,5.0000000028284308,2.8284308228876398e-09,6
f3,100,0.0005481243133544922,1.9884609572568528,5.0000000000023608,2.3607782395629329e-12,8
f3,100,0.0005512237548828125,2.0209647755154223,5.0000000000849063,8.4906304209653172e-11,8
f3,100,0.0007441043853759766,1.979475953388111,5.0000000000747447,7.4744654909864039e-11,4
f3,100,0.0008428096771240234,1.9640159432450175,5.0000000021710047,2.1710047093392859e-09,4
f3,100,0.00042891502380371094,1.9849658990056258,5.0000000000115472,1.1547207634521328e-11,2
f3,100,0.0005731582641601562,2.0142753517944878,5.0000000000084626,8.4625639829027932e-12,8
f3,100,0.0026438236236572266,2.008673598186336,5.0000000000004254,4.2543746303635999e-13,6
f3,100,0.0008771419525146484,2.0115574674256145,5.000000000002383,2.382982700055436e-12,6
f3,100,0.0005869865417480469,2.0105446788008168,5.0000000000013749,1.3749001936957939e-12,8
f3,100,0.00047707557678222656,1.9977495434440482,5.0,0.0,6
f3,100,0.0004169940948486328,1.9851223667594287,5.0000000000108447,1.0844658504538529e-11,6
f3,100,0.0007760524749755859,2.0286034074981116,5.0000000005476544,5.4765436630077602e-10,10
f3,100,0.00042891502380371094,1.9717200804702704,5.0000000005115277,5.1152770907947342e-10,6
f3,100,0.0005800724029541016,2.0075914011177005,5.000000000000191,1.9095836023552692e-13,8
f3,100,0.0008709430694580078,2.0382531123351599,5.0000000031332901,3.1332900718439305e-09,6
f3,100,0.0012238025665283203,2.0176307713975361,5.0000000000300346,3.0034641440579435e-11,8
f3,100,0.0009059906005859375,1.9916193295735989,5.0000000000003464,3.4638958368304884e-13,8
f3,100,0.0011401176452636719,1.9770113226155297,5.0000000001475993,1.4759926614260621e-10,8
f3,100,0.0011029243469238281,1.9749272533697482,5.0000000002484342,2.4843416213116143e-10,8
f3,100,0.0011410713195800781,2.0132437546853992,5.0000000000053957,5.3956838996782608e-12,8
f3,100,0.0006308555603027344,2.012318850525217,5.000000000003495,3.4949820815199928e-12,6
f3,100,0.0005800724029541016,2.0231540952838674,5.0000000001540874,1.5408740949851563e-10,6
f3,100,0.0005180835723876953,1.999741050799106,5.0,0.0,8
f3,100,0.0005650520324707031,2.0295346882011369,5.0000000006637348,6.6373484486348389e-10,6
f3,100,0.00041604042053222656,2.0321645859405217,5.0000000011073062,1.1073062466948613e-09,6
f3,100,0.0009050369262695312,1.9565301331232932,5.0000000067472978,6.7472978315663568e-09,6
f3,100,0.0002281665802001953,2.0030018037260366,5.0000000000000009,8.8817841970012523e-16,0
f3,100,0.0004849433898925781,2.0034415785262958,5.0000000000000018,1.7763568394002505e-15,6
f3,100,0.0004260540008544922,1.9856245720621608,5.0000000000088249,8.8249407781404443e-12,6
f3,100,0.0005018711090087891,1.9625978520769627,5.0000000027376581,2.7376581002158673e-09,6
f3,100,0.0005180835723876953,2.0117882425627123,5.0000000000026832,2.6831870059140783e-12,8
f3,100,0.0005819797515869141,2.0339578111706316,5.0000000015333388,1.5333387892724204e-09,8
f3,100,0.0005087852478027344,2.0093582654146909,5.0000000000006715,6.7146288529329468e-13,8
f3,100,0.0006730556488037109,2.0386477312796987,5.0000000033322998,3.3322997694540391e-09,8
f3,100,0.00032401084899902344,1.9659479324717326,5.0000000015590533,1.5590533308795784e-09,4
f3,100,0.0005640983581542969,1.9983986160448786,5.0,0.0,8
f3,100,0.0005731582641601562,1.9701358373098738,5.0000000007094174,7.0941741370234013e-10,10
f3,100,0.0004489421844482422,1.9873575405799273,5.000000000004083,4.0829561953614757e-12,6
f3,100,0.0005130767822265625,2.0369481541632664,5.0000000025442306,2.544230603973574e-09,8
f3,100,0.0005297660827636719,2.0402037565140287,5.0000000042227928,4.2227927821159028e-09,6
f3,100,0.0004048347473144531,1.9867648446709336,5.0000000000053753,5.3752557960251579e-12,6
f3,100,0.0005490779876708984,1.9701522663101516,5.0000000007070797,7.070797281016894e-10,8
f3,100,0.00047588348388671875,1.970054451907,5.000000000721097,7.2109695992139677e-10,8
f3,100,0.0005369186401367188,1.9860384880343545,5.0000000000074065,7.4065198418793443e-12,8
f3,100,0.0003190040588378906,2.014781942658205,5.0000000000104325,1.0432543717797671e-11,4
f3,100,0.000537872314453125,1.9789327927381768,5.0000000000874261,8.7426066386342427e-11,8
f3,100,0.0004048347473144531,1.9917056206052377,5.000000000000326,3.2596148002994596e-13,6
f3,100,0.0004680156707763672,2.0522841449949225,5.000000020427728,2.0427727953631347e-08,6
f3,100,0.0004949569702148438,1.9892095227443671,5.0000000000015783,1.5782930518071225e-12,8
f3,100,0.0004949569702148438,1.9797411350242045,5.000000000069134,6.9134031832618348e-11,6
f3,100,0.00049591064453125,1.9659593231878196,5.0000000015559269,1.555926942842234e-09,8
f3,100,0.00027298927307128906,2.0003232100301815,5.0,0.0,2
f3,100,0.0005309581756591797,2.0122990147303317,5.0000000000034612,3.461231301571388e-12,8
f3,100,0.0005559921264648438,2.0146864574869863,5.0000000000100346,1.0034639785772015e-11,8
f3,100,0.0003941059112548828,1.9905453707638228,5.0000000000007141,7.1409544943890069e-13,6
f3,100,0.0003750324249267578,1.9458069494644574,5.0000000253315395,2.5331539532658098e-08,4
f3,100,0.0005090236663818359,2.0042740635012763,5.0000000000000062,6.2172489379008766e-15,8
f3,100,0.0005488395690917969,2.0287571942350353,5.0000000005655609,5.6556093142035024e-10,8
f3,100,0.0004889965057373047,1.9501285234830692,5.0000000153855622,1.5385562157632648e-08,8
f3,100,0.0005600452423095703,1.9455999450610169,5.0000000259176742,2.5917674228992382e-08,8
f3,100,0.0003910064697265625,2.0335031217994173,5.000000001414203,1.4142029769459441e-09,6
f3,100,0.0003631114959716797,2.014561570607726,5.0000000000095337,9.5337071570611442e-12,4
f3,100,0.0005009174346923828,2.0100159037756571,5.0000000000010099,1.0098588631990424e-12,8
f3,100,0.0005419254302978516,1.9786249229727861,5.0000000000953779,9.5377927777917648e-11,8
f3,100,0.00024509429931640625,1.9599737337614713,5.0000000041121648,4.112164830871734e-09,2
f3,100,0.00026702880859375,1.9669237097019137,5.0000000013094859,1.3094858530848796e-09,2
f3,100,0.0004341602325439453,1.9865837973984033,5.0000000000058318,5.8317795037510223e-12,6
f3,100,0.0003619194030761719,2.0211470269740714,5.0000000000894325,8.943246143644501e-11,4
f3,100,0.00032901763916015625,2.0211581034869828,5.000000000089714,8.971401399548995e-11,4
f3,100,0.0003650188446044922,2.049696474543206,5.0000000150644572,1.5064457237201623e-08,4
f3,100,0.0004260540008544922,2.0158931362539594,5.000000000016116,1.6115997425458772e-11,6
f3,100,0.0002808570861816406,1.9523068213691652,5.0000000117689467,1.1768946706069983e-08,2
f3,100,0.0003380775451660156,2.0189788008468614,5.0000000000467315,4.6731507552522089e-11,4
f3,100,0.00045108795166015625,1.9825621146910142,5.0000000000281162,2.8116176054027164e-11,6
f3,100,0.0005700588226318359,1.998563786628401,5.0,0.0,10
f3,100,0.0005440711975097656,2.0117001928022278,5.0000000000025651,2.5650592760939617e-12,8
f3,100,0.0004749298095703125,2.0116757995717944,5.0000000000025331,2.5330848529847572e-12,8
f3,100,0.0004489421844482422,2.0039013375322541,5.0000000000000036,3.5527136788005009e-15,6
f3,100,0.0005040168762207031,1.9905985020773538,5.0000000000006901,6.9011463210699731e-13,8
f3,100,0.0005371570587158203,2.0269677906483623,5.0000000003846559,3.8465586271740904e-10,8
f3,100,0.00032901763916015625,2.043666924323468,5.0000000069329111,6.9329111340721283e-09,4
f3,100,0.0005321502685546875,2.0046388741232999,5.0000000000000098,9.7699626167013776e-15,8
f3,100,0.0004730224609375,2.0133975458439197,5.0000000000057829,5.7829296906675154e-12,8
f3,100,0.0005619525909423828,1.9465010677616541,5.0000000234461037,2.3446103725177636e-08,8
f3,100,0.0004909038543701172,2.0124591294483327,5.0000000000037401,3.7401193253572274e-12,8
f3,100,0.0005519390106201172,2.0129737337049733,5.0000000000047686,4.7686299353699724e-12,8
f3,100,0.0004811286926269531,1.9574900496497483,5.0000000059012439,5.9012439379557691e-09,8
f3,100,0.0005431175231933594,1.9977203337018925,5.0,0.0,8
f3,100,0.0004839897155761719,1.9802950139242075,5.0000000000585407,5.8540727820854954e-11,8
f3,100,0.0006659030914306641,1.98756491996512,5.0000000000036975,3.6974867612116213e-12,6
